Identifier	BACKGROUND	LINE	GENOTYPE	SEX	RawCoord1	RawCoord2	RawCoord3	RawCoord4	RawCoord5	RawCoord6	RawCoord7	RawCoord8	RawCoord9	RawCoord10	RawCoord11	RawCoord12	RawCoord13	RawCoord14	RawCoord15	RawCoord16	RawCoord17	RawCoord18	Centroid Size	Log Centroid Size
Sam_14541_w_F_00002.jpg	Sam	14541	w	F	807.0	217.0	693.0	323.0	715.0	391.0	553.0	428.0	558.0	455.0	433.0	464.0	991.0	592.0	1152.0	462.0	1126.0	372.0	789.9703229306219	6.671995378844845
Sam_14541_w_F_00003.jpg	Sam	14541	w	F	778.0	373.0	682.0	473.0	702.0	539.0	555.0	581.0	560.0	604.0	435.0	619.0	983.0	712.0	1130.0	578.0	1097.0	494.0	756.96440544527	6.629316231784088
Sam_14541_w_F_00004.jpg	Sam	14541	w	F	786.0	269.0	691.0	372.0	710.0	431.0	566.0	477.0	571.0	500.0	455.0	516.0	983.0	597.0	1129.0	464.0	1097.0	383.0	737.7278932265232	6.603575048245686
Sam_14541_w_F_00005.jpg	Sam	14541	w	F	683.0	538.0	574.0	644.0	598.0	707.0	450.0	746.0	455.0	772.0	331.0	783.0	880.0	897.0	1032.0	765.0	1002.0	675.0	768.7425519061054	6.644756130496369
Sam_14541_w_F_00006.jpg	Sam	14541	w	F	817.0	649.0	707.0	747.0	717.0	814.0	570.0	847.0	575.0	873.0	450.0	878.0	987.0	1013.0	1145.0	893.0	1122.0	802.0	761.9320471304803	6.635857374716021
Sam_14541_w_F_00007.jpg	Sam	14541	w	F	808.0	671.0	729.0	800.0	767.0	858.0	627.0	935.0	637.0	956.0	517.0	997.0	1085.0	976.0	1198.0	815.0	1152.0	735.0	773.9355413871508	6.651488590260205
Sam_14541_w_F_00008.jpg	Sam	14541	w	F	793.0	217.0	693.0	330.0	720.0	393.0	570.0	445.0	575.0	469.0	449.0	486.0	1013.0	565.0	1151.0	426.0	1120.0	339.0	773.1729718791549	6.650502790540001
Sam_14541_w_F_00009.jpg	Sam	14541	w	F	852.0	159.0	749.0	268.0	766.0	333.0	609.0	381.0	615.0	404.0	494.0	421.0	1059.0	518.0	1206.0	391.0	1180.0	299.0	787.3207732557296	6.66863575528083
Sam_14541_w_F_00010.jpg	Sam	14541	w	F	842.0	79.0	722.0	182.0	743.0	253.0	569.0	288.0	574.0	314.0	450.0	321.0	1022.0	459.0	1177.0	340.0	1160.0	245.0	805.600535142711	6.691588005682571
Sam_14541_w_M_00001.jpg	Sam	14541	w	M	754.0	262.0	672.0	358.0	691.0	411.0	563.0	451.0	566.0	472.0	471.0	486.0	918.0	566.0	1059.0	446.0	1032.0	367.0	648.8096793359359	6.475139421518427
Sam_14541_w_M_00002.jpg	Sam	14541	w	M	743.0	288.0	649.0	382.0	664.0	437.0	527.0	478.0	530.0	500.0	435.0	512.0	908.0	605.0	1043.0	488.0	1018.0	406.0	675.973207884586	6.516153441950719
